FR,TR,Name,EN,TIM
2400,2,06,2658.528426,21.89641563
2400,32,06,522.55829,2.731792282
2800,8,06,656.046695,3.804728096
2800,4,06,1150.821253,7.826851844
2500,32,06,579.597602,2.963462362
1700,8,06,1028.232305,7.965973456
1300,8,06,1068.670702,8.987022547
2700,8,06,756.471268,4.473945189
2300,16,06,670.491655,4.135363155
2000,16,06,604.300686,3.853705435
1200,16,06,820.493167,6.569768254
2901,16,06,677.413175,2.673766498
1300,4,06,1987.636857,18.351152968
2900,16,06,646.665963,3.252728525
2200,8,06,657.673101,4.323538954
2500,8,06,680.85683,4.194524064
2200,32,06,528.1663,2.994732171
2000,32,06,629.163654,3.784188758
1300,32,06,679.787998,4.940526605
2200,4,06,1614.612355,12.694107756
2500,4,06,1904.075781,14.347080783
1200,2,06,5407.476586,53.935436822
2700,16,06,568.724636,3.128278616
2000,4,06,1260.009108,10.203031115
1800,8,06,1217.959132,9.39144416
2300,2,06,4224.095078,35.985226022
2400,16,06,472.183581,2.673267182
2800,1,06,3182.164031,28.015653239
1400,1,06,6306.476596,64.988174416
1400,2,06,5874.651599,57.264467829
2900,1,06,4914.50902,42.726572475
2000,1,06,4345.198177,41.870447323
2901,2,06,2200.648175,13.182385216
1600,4,06,2108.874267,18.460335667
1900,4,06,2176.74542,18.221702318
2000,8,06,1182.3876,8.754063876
1200,32,06,670.168666,5.06322737
2900,4,06,1270.958773,8.568634773
1800,4,06,1510.805781,12.657326769
2400,4,06,1228.737291,9.101225116
1700,4,06,1547.612783,13.089340043
2400,8,06,735.046379,4.696525726
1900,2,06,3101.933955,28.193209867
1900,32,06,668.486879,4.153502247
2000,2,06,2764.894595,24.231098729
2700,4,06,1199.780882,8.363432677
1200,8,06,1122.882878,9.595405414
1600,16,06,619.211913,4.401110477
2900,2,06,2441.765299,18.296737143
1800,2,06,4482.310777,41.148786385
1600,1,06,6165.283427,61.359071472
2500,1,06,5540.453594,50.421760134
1300,16,06,829.330104,6.544455007
1700,1,06,7319.842314,72.246624647
2200,16,06,495.767987,2.982091652
2800,16,06,541.450908,2.848554198
2300,32,06,613.487965,3.414661575
2901,32,06,775.28737,2.966890336
2700,1,06,3320.433559,29.468208099
2901,8,06,740.521745,3.650819054
1400,32,06,655.107009,4.606241596
1400,4,06,1857.000223,16.780123193
2400,1,06,4342.969423,39.658027181
2300,4,06,1298.517794,9.840763768
1600,2,06,3923.53405,37.154446908
2901,4,06,1281.559144,6.763623139
1600,8,06,1100.262518,8.76850222
2500,16,06,566.182661,3.142040425
1900,8,06,876.327763,6.488689711
1600,32,06,572.902541,3.835654891
2700,32,06,677.197486,3.374416775
1200,1,06,8156.333317,84.986371331
2800,2,06,3768.015694,28.739130482
2800,32,06,661.49683,3.123010621
1300,1,06,7154.294544,73.9414281
1800,32,06,736.031149,4.780525092
1400,8,06,994.441751,8.133344756
2900,32,06,588.295965,2.704186908
1700,32,06,692.11024,4.64281367
1200,4,06,2162.187623,20.299186346
1700,2,06,4996.587053,46.670293207
2700,2,06,2901.957814,22.863486146
1900,16,06,596.328568,4.026467778
2901,1,06,3557.343309,25.716965139
2300,1,06,4764.143232,44.506349613
2300,8,06,612.928638,3.85619574
2200,1,06,4593.687582,42.913525059
1400,16,06,776.179898,5.926881884
1700,16,06,710.824021,4.949893349
1800,16,06,546.24431,3.56555765
2500,2,06,2391.113647,19.517152422
1800,1,06,5767.404174,56.504613498
2200,2,06,3262.770119,27.845551592
1300,2,06,4464.088688,43.932741134
1900,1,06,4422.607723,43.327319266
2900,8,06,708.820256,3.864933613
